1,PA,0.6325,0.6761904761904762,0.5842105263157895,0.6425339366515838,0.6201117318435754,0.6589327146171694,0.6016260162601627,2000
1,NB,0.8075,0.8,0.8157894736842105,0.8275862068965517,0.7868020304568528,0.8135593220338982,0.8010335917312661,2000
1,SGD,0.5925,0.5619047619047619,0.6263157894736842,0.6243386243386243,0.5639810426540285,0.5914786967418546,0.5935162094763092,2000
2,PA,0.6825,0.7157360406091371,0.6502463054187192,0.6650943396226415,0.7021276595744681,0.6894865525672372,0.6751918158567776,2000
2,NB,0.815,0.8274111675126904,0.8029556650246306,0.8029556650246306,0.8274111675126904,0.8150000000000001,0.8150000000000001,2000
2,SGD,0.675,0.7563451776649747,0.5960591133004927,0.645021645021645,0.7159763313609467,0.6962616822429907,0.6505376344086021,2000
3,PA,0.645,0.6684782608695652,0.625,0.6029411764705882,0.6887755102040817,0.6340206185567011,0.6553398058252426,2000
3,NB,0.8175,0.7989130434782609,0.8333333333333334,0.8032786885245902,0.8294930875576036,0.8010899182561307,0.8314087759815242,2000
3,SGD,0.6825,0.6630434782608695,0.6990740740740741,0.6524064171122995,0.7089201877934272,0.6576819407008087,0.7039627039627039,2000
4,PA,0.62,0.6142857142857143,0.6263157894736842,0.645,0.595,0.6292682926829268,0.6102564102564102,2000
4,NB,0.8125,0.8142857142857143,0.8105263157894737,0.8260869565217391,0.7979274611398963,0.8201438848920863,0.8041775456919059,2000
4,SGD,0.6425,0.6428571428571429,0.6421052631578947,0.6650246305418719,0.6192893401015228,0.6537530266343826,0.6304909560723513,2000
5,PA,0.62,0.526829268292683,0.717948717948718,0.6625766871165644,0.5907172995780591,0.5869565217391305,0.6481481481481481,2000
5,NB,0.8075,0.7365853658536585,0.882051282051282,0.867816091954023,0.7610619469026548,0.7968337730870713,0.8171021377672208,2000
5,SGD,0.6725,0.6487804878048781,0.6974358974358974,0.6927083333333334,0.6538461538461539,0.6700251889168766,0.6749379652605458,2000
6,PA,0.62,0.601010101010101,0.6386138613861386,0.6197916666666666,0.6201923076923077,0.6102564102564102,0.6292682926829268,2000
6,NB,0.7925,0.7373737373737373,0.8465346534653465,0.8248587570621468,0.7668161434977578,0.7786666666666667,0.8047058823529412,2000
6,SGD,0.66,0.6868686868686869,0.6336633663366337,0.6476190476190476,0.6736842105263158,0.6666666666666667,0.6530612244897959,2000
7,PA,0.6575,0.6794258373205742,0.6335078534031413,0.6698113207547169,0.6436170212765957,0.6745843230403801,0.6385224274406333,2000
7,NB,0.81,0.8038277511961722,0.8167539267015707,0.8275862068965517,0.7918781725888325,0.8155339805825241,0.8041237113402062,2000
7,SGD,0.6975,0.6555023923444976,0.743455497382199,0.7365591397849462,0.6635514018691588,0.6936708860759494,0.7012345679012346,2000
8,PA,0.6525,0.67,0.635,0.6473429951690821,0.6580310880829016,0.6584766584766584,0.6463104325699746,2000
8,NB,0.82,0.865,0.775,0.7935779816513762,0.8516483516483516,0.8277511961722489,0.8115183246073299,2000
8,SGD,0.6975,0.735,0.66,0.6837209302325581,0.7135135135135136,0.7084337349397589,0.6857142857142858,2000
9,PA,0.645,0.6368159203980099,0.6532663316582915,0.649746192893401,0.6403940886699507,0.6432160804020101,0.6467661691542289,2000
9,NB,0.77,0.7661691542288557,0.7738693467336684,0.7738693467336684,0.7661691542288557,0.77,0.77,2000
9,SGD,0.6625,0.6119402985074627,0.7135678391959799,0.6833333333333333,0.6454545454545455,0.6456692913385826,0.6778042959427208,2000
10,PA,0.5925,0.616822429906542,0.5645161290322581,0.6197183098591549,0.5614973262032086,0.6182669789227165,0.5630026809651475,2000
10,NB,0.7625,0.705607476635514,0.8279569892473119,0.825136612021858,0.7096774193548387,0.7607052896725441,0.7642679900744418,2000
10,SGD,0.66,0.6495327102803738,0.6720430107526881,0.695,0.625,0.6714975845410629,0.6476683937823834,2000
11,PA,0.6275,0.5639810426540285,0.6984126984126984,0.6761363636363636,0.5892857142857143,0.6149870801033592,0.6392251815980631,2000
11,NB,0.81,0.8293838862559242,0.7883597883597884,0.813953488372093,0.8054054054054054,0.8215962441314554,0.7967914438502673,2000
11,SGD,0.6625,0.5971563981042654,0.7354497354497355,0.7159090909090909,0.6205357142857143,0.6511627906976744,0.6731234866828087,2000
12,PA,0.67,0.6682692307692307,0.671875,0.6881188118811881,0.6515151515151515,0.6780487804878048,0.6615384615384616,2000
12,NB,0.84,0.8461538461538461,0.8333333333333334,0.8461538461538461,0.8333333333333334,0.8461538461538461,0.8333333333333334,2000
12,SGD,0.7475,0.6923076923076923,0.8072916666666666,0.7955801104972375,0.7077625570776256,0.7403598971722365,0.7542579075425792,2000
13,PA,0.5825,0.5714285714285714,0.5924170616113744,0.5567010309278351,0.6067961165048543,0.5639686684073106,0.5995203836930456,2000
13,NB,0.825,0.783068783068783,0.8625592417061612,0.8361581920903954,0.8161434977578476,0.808743169398907,0.838709677419355,2000
13,SGD,0.705,0.671957671957672,0.7345971563981043,0.6939890710382514,0.7142857142857143,0.6827956989247311,0.7242990654205608,2000
14,PA,0.6475,0.6615384615384615,0.6341463414634146,0.6323529411764706,0.6632653061224489,0.6466165413533834,0.6483790523690773,2000
14,NB,0.8,0.7743589743589744,0.824390243902439,0.8074866310160428,0.7934272300469484,0.7905759162303665,0.8086124401913876,2000
14,SGD,0.67,0.6512820512820513,0.6878048780487804,0.6649214659685864,0.6746411483253588,0.6580310880829016,0.6811594202898551,2000
15,PA,0.6925,0.7064676616915423,0.678391959798995,0.6893203883495146,0.6958762886597938,0.6977886977886978,0.6870229007633587,2000
15,NB,0.81,0.7611940298507462,0.8592964824120602,0.8453038674033149,0.7808219178082192,0.8010471204188482,0.8181818181818181,2000
15,SGD,0.7325,0.7213930348258707,0.7437185929648241,0.7397959183673469,0.7254901960784313,0.7304785894206549,0.7344913151364764,2000
16,PA,0.66,0.6616915422885572,0.6582914572864321,0.6616915422885572,0.6582914572864321,0.6616915422885572,0.6582914572864321,2000
16,NB,0.8325,0.7910447761194029,0.8743718592964824,0.8641304347826086,0.8055555555555556,0.8259740259740258,0.8385542168674699,2000
16,SGD,0.695,0.6567164179104478,0.7336683417085427,0.7135135135135136,0.6790697674418604,0.683937823834197,0.7053140096618358,2000
17,PA,0.67,0.6185567010309279,0.7184466019417476,0.6741573033707865,0.6666666666666666,0.6451612903225807,0.6915887850467289,2000
17,NB,0.82,0.8350515463917526,0.8058252427184466,0.801980198019802,0.8383838383838383,0.8181818181818183,0.8217821782178217,2000
17,SGD,0.68,0.6752577319587629,0.6844660194174758,0.6683673469387755,0.6911764705882353,0.6717948717948719,0.6878048780487804,2000
18,PA,0.6675,0.7342995169082126,0.5958549222797928,0.6608695652173913,0.6764705882352942,0.6956521739130436,0.6336088154269972,2000
18,NB,0.8125,0.7536231884057971,0.8756476683937824,0.8666666666666667,0.7681818181818182,0.8062015503875969,0.818401937046005,2000
18,SGD,0.6975,0.6666666666666666,0.7305699481865285,0.7263157894736842,0.6714285714285714,0.695214105793451,0.6997518610421836,2000
19,PA,0.69,0.5714285714285714,0.7962085308056872,0.7152317880794702,0.6746987951807228,0.6352941176470589,0.7304347826086955,2000
19,NB,0.8375,0.8201058201058201,0.8530805687203792,0.8333333333333334,0.8411214953271028,0.8266666666666667,0.8470588235294118,2000
19,SGD,0.7225,0.6613756613756614,0.7772511848341233,0.7267441860465116,0.7192982456140351,0.6925207756232687,0.7471526195899774,2000
20,PA,0.6225,0.507537688442211,0.736318407960199,0.6558441558441559,0.6016260162601627,0.5722379603399435,0.6621923937360179,2000
20,NB,0.775,0.7437185929648241,0.8059701492537313,0.7914438502673797,0.7605633802816901,0.766839378238342,0.782608695652174,2000
20,SGD,0.68,0.6130653266331658,0.746268656716418,0.7052023121387283,0.6607929515418502,0.6559139784946236,0.7009345794392523,2000
21,PA,0.6575,0.6274509803921569,0.6887755102040817,0.6772486772486772,0.6398104265402843,0.6513994910941476,0.6633906633906634,2000
21,NB,0.8175,0.7990196078431373,0.8367346938775511,0.8358974358974359,0.8,0.8170426065162908,0.8179551122194514,2000
21,SGD,0.7375,0.7058823529411765,0.7704081632653061,0.7619047619047619,0.7156398104265402,0.7328244274809159,0.7420147420147419,2000
22,PA,0.64,0.5647668393782384,0.7101449275362319,0.6449704142011834,0.6363636363636364,0.6022099447513812,0.6712328767123288,2000
22,NB,0.7775,0.7409326424870466,0.8115942028985508,0.7857142857142857,0.7706422018348624,0.7626666666666667,0.7905882352941177,2000
22,SGD,0.6475,0.5751295336787565,0.714975845410628,0.6529411764705882,0.6434782608695652,0.6115702479338843,0.677345537757437,2000
23,PA,0.63,0.5472636815920398,0.7135678391959799,0.6586826347305389,0.6094420600858369,0.5978260869565216,0.6574074074074073,2000
23,NB,0.77,0.7661691542288557,0.7738693467336684,0.7738693467336684,0.7661691542288557,0.77,0.77,2000
23,SGD,0.6775,0.6417910447761194,0.7135678391959799,0.6935483870967742,0.6635514018691588,0.6666666666666666,0.6876513317191283,2000
24,PA,0.605,0.5816326530612245,0.6274509803921569,0.6,0.6095238095238096,0.5906735751295337,0.6183574879227053,2000
24,NB,0.77,0.7704081632653061,0.7696078431372549,0.7626262626262627,0.7772277227722773,0.766497461928934,0.7733990147783251,2000
24,SGD,0.7025,0.7142857142857143,0.6911764705882353,0.6896551724137931,0.7157360406091371,0.7017543859649122,0.7032418952618454,2000
25,PA,0.6425,0.6844919786096256,0.6056338028169014,0.6037735849056604,0.6861702127659575,0.6416040100250626,0.6433915211970074,2000
25,NB,0.785,0.8128342245989305,0.7605633802816901,0.7487684729064039,0.8223350253807107,0.7794871794871795,0.7902439024390245,2000
25,SGD,0.705,0.6951871657754011,0.7136150234741784,0.680628272251309,0.7272727272727273,0.6878306878306878,0.7203791469194313,2000
26,PA,0.625,0.6397849462365591,0.6121495327102804,0.5891089108910891,0.6616161616161617,0.6134020618556701,0.6359223300970873,2000
26,NB,0.7875,0.7419354838709677,0.8271028037383178,0.7885714285714286,0.7866666666666666,0.7645429362880888,0.8063781321184511,2000
26,SGD,0.6975,0.6505376344086021,0.7383177570093458,0.6836158192090396,0.7085201793721974,0.6666666666666666,0.7231121281464531,2000
27,PA,0.6475,0.7134831460674157,0.5945945945945946,0.5852534562211982,0.7213114754098361,0.6430379746835443,0.6518518518518518,2000
27,NB,0.8,0.8089887640449438,0.7927927927927928,0.7578947368421053,0.8380952380952381,0.782608695652174,0.8148148148148148,2000
27,SGD,0.6975,0.6179775280898876,0.7612612612612613,0.6748466257668712,0.7130801687763713,0.6451612903225806,0.7363834422657951,2000
28,PA,0.6175,0.5776699029126213,0.6597938144329897,0.6432432432432432,0.5953488372093023,0.608695652173913,0.625916870415648,2000
28,NB,0.82,0.8495145631067961,0.788659793814433,0.8101851851851852,0.8315217391304348,0.8293838862559242,0.8095238095238095,2000
28,SGD,0.6875,0.6359223300970874,0.7422680412371134,0.7237569060773481,0.6575342465753424,0.6770025839793283,0.6973365617433415,2000
29,PA,0.645,0.6976744186046512,0.5837837837837838,0.6607929515418502,0.6242774566473989,0.6787330316742082,0.6033519553072625,2000
29,NB,0.83,0.827906976744186,0.8324324324324325,0.8516746411483254,0.806282722513089,0.839622641509434,0.8191489361702128,2000
29,SGD,0.715,0.7069767441860465,0.7243243243243244,0.7487684729064039,0.6802030456852792,0.7272727272727272,0.7015706806282722,2000
30,PA,0.6225,0.6594594594594595,0.5906976744186047,0.580952380952381,0.6684210526315789,0.6177215189873418,0.6271604938271605,2000
30,NB,0.7725,0.8324324324324325,0.7209302325581395,0.719626168224299,0.8333333333333334,0.7719298245614036,0.7730673316708229,2000
30,SGD,0.7025,0.6756756756756757,0.7255813953488373,0.6793478260869565,0.7222222222222222,0.6775067750677507,0.7238979118329466,2000
31,PA,0.62,0.515625,0.7163461538461539,0.6265822784810127,0.6157024793388429,0.5657142857142857,0.6622222222222222,2000
31,NB,0.8,0.8385416666666666,0.7644230769230769,0.7666666666666667,0.8368421052631579,0.8009950248756219,0.7989949748743719,2000
31,SGD,0.7275,0.6614583333333334,0.7884615384615384,0.7426900584795322,0.7161572052401747,0.6997245179063362,0.7505720823798627,2000
32,PA,0.61,0.6553398058252428,0.5618556701030928,0.6136363636363636,0.6055555555555555,0.6338028169014085,0.5828877005347594,2000
32,NB,0.79,0.7912621359223301,0.788659793814433,0.7990196078431373,0.7806122448979592,0.7951219512195121,0.7846153846153847,2000
32,SGD,0.6775,0.6844660194174758,0.6701030927835051,0.6878048780487804,0.6666666666666666,0.6861313868613138,0.6683804627249357,2000
33,PA,0.6675,0.6716417910447762,0.6633165829145728,0.6683168316831684,0.6666666666666666,0.6699751861042185,0.6649874055415617,2000
33,NB,0.8075,0.8208955223880597,0.7939698492462312,0.8009708737864077,0.8144329896907216,0.8108108108108109,0.8040712468193385,2000
33,SGD,0.7225,0.7014925373134329,0.7437185929648241,0.734375,0.7115384615384616,0.7175572519083969,0.7272727272727273,2000
34,PA,0.6775,0.6868686868686869,0.6683168316831684,0.6699507389162561,0.6852791878172588,0.6783042394014961,0.6766917293233082,2000
34,NB,0.825,0.8181818181818182,0.8316831683168316,0.826530612244898,0.8235294117647058,0.8223350253807107,0.8275862068965516,2000
34,SGD,0.6625,0.6363636363636364,0.6881188118811881,0.6666666666666666,0.6587677725118484,0.6511627906976744,0.6731234866828087,2000
35,PA,0.6675,0.7258883248730964,0.6108374384236454,0.6441441441441441,0.6966292134831461,0.6825775656324582,0.6509186351706037,2000
35,NB,0.79,0.8477157360406091,0.7339901477832512,0.755656108597285,0.8324022346368715,0.799043062200957,0.7801047120418848,2000
35,SGD,0.7325,0.7715736040609137,0.6945812807881774,0.7102803738317757,0.7580645161290323,0.7396593673965937,0.724935732647815,2000
36,PA,0.635,0.6850828729281768,0.593607305936073,0.5821596244131455,0.6951871657754011,0.6294416243654822,0.6403940886699507,2000
36,NB,0.8225,0.8453038674033149,0.8036529680365296,0.7806122448979592,0.8627450980392157,0.8116710875331565,0.8321513002364066,2000
36,SGD,0.7275,0.7292817679558011,0.726027397260274,0.6875,0.7644230769230769,0.707774798927614,0.7447306791569087,2000
37,PA,0.6475,0.6231155778894473,0.6716417910447762,0.6526315789473685,0.6428571428571429,0.6375321336760926,0.6569343065693432,2000
37,NB,0.815,0.8542713567839196,0.7761194029850746,0.7906976744186046,0.8432432432432433,0.8212560386473431,0.8082901554404146,2000
37,SGD,0.7475,0.7386934673366834,0.7562189054726368,0.75,0.7450980392156863,0.7443037974683544,0.7506172839506172,2000
38,PA,0.5925,0.5902439024390244,0.5948717948717949,0.605,0.58,0.5975308641975308,0.5873417721518986,2000
38,NB,0.7775,0.775609756097561,0.7794871794871795,0.7871287128712872,0.7676767676767676,0.7813267813267815,0.7735368956743003,2000
38,SGD,0.6625,0.6634146341463415,0.6615384615384615,0.6732673267326733,0.6515151515151515,0.6683046683046684,0.6564885496183206,2000
39,PA,0.61,0.6039603960396039,0.6161616161616161,0.6161616161616161,0.6039603960396039,0.61,0.61,2000
39,NB,0.7825,0.7673267326732673,0.797979797979798,0.7948717948717948,0.7707317073170732,0.7808564231738035,0.7841191066997519,2000
39,SGD,0.6875,0.6831683168316832,0.6919191919191919,0.6934673366834171,0.681592039800995,0.6882793017456359,0.6867167919799498,2000
40,PA,0.6825,0.7135135135135136,0.6558139534883721,0.6407766990291263,0.7268041237113402,0.6751918158567777,0.6894865525672371,2000
40,NB,0.8275,0.8486486486486486,0.8093023255813954,0.7929292929292929,0.8613861386138614,0.8198433420365534,0.8345323741007195,2000
40,SGD,0.7275,0.7189189189189189,0.7348837209302326,0.7,0.7523809523809524,0.7093333333333334,0.7435294117647059,2000
41,PA,0.665,0.6715686274509803,0.6581632653061225,0.6715686274509803,0.6581632653061225,0.6715686274509803,0.6581632653061225,2000
41,NB,0.83,0.8578431372549019,0.8010204081632653,0.8177570093457944,0.8440860215053764,0.8373205741626795,0.8219895287958114,2000
41,SGD,0.7225,0.6813725490196079,0.7653061224489796,0.7513513513513513,0.6976744186046512,0.7146529562982005,0.72992700729927,2000
42,PA,0.64,0.5581395348837209,0.7351351351351352,0.7100591715976331,0.5887445887445888,0.625,0.6538461538461539,2000
42,NB,0.8125,0.8093023255813954,0.8162162162162162,0.8365384615384616,0.7864583333333334,0.8226950354609928,0.8010610079575597,2000
42,SGD,0.735,0.7116279069767442,0.7621621621621621,0.7766497461928934,0.6945812807881774,0.7427184466019418,0.7268041237113403,2000
43,PA,0.66,0.6804123711340206,0.6407766990291263,0.6407766990291263,0.6804123711340206,0.6600000000000001,0.6600000000000001,2000
43,NB,0.84,0.8402061855670103,0.8398058252427184,0.8316326530612245,0.8480392156862745,0.8358974358974359,0.8439024390243902,2000
43,SGD,0.7175,0.6752577319587629,0.7572815533980582,0.7237569060773481,0.7123287671232876,0.6986666666666668,0.7341176470588235,2000
44,PA,0.6175,0.6417910447761194,0.592964824120603,0.6142857142857143,0.6210526315789474,0.6277372262773724,0.6066838046272495,2000
44,NB,0.795,0.8159203980099502,0.7738693467336684,0.784688995215311,0.806282722513089,0.7999999999999999,0.7897435897435897,2000
44,SGD,0.7175,0.6965174129353234,0.7386934673366834,0.7291666666666666,0.7067307692307693,0.7124681933842238,0.7223587223587222,2000
45,PA,0.6275,0.625615763546798,0.6294416243654822,0.635,0.62,0.6302729528535981,0.6246851385390428,2000
45,NB,0.7725,0.7142857142857143,0.8324873096446701,0.8146067415730337,0.7387387387387387,0.7611548556430446,0.7828162291169452,2000
45,SGD,0.7075,0.645320197044335,0.7715736040609137,0.7443181818181818,0.6785714285714286,0.6912928759894459,0.7220902612826603,2000
46,PA,0.6275,0.6443298969072165,0.6116504854368932,0.6097560975609756,0.6461538461538462,0.6265664160401003,0.6284289276807979,2000
46,NB,0.775,0.8556701030927835,0.6990291262135923,0.7280701754385965,0.8372093023255814,0.7867298578199052,0.761904761904762,2000
46,SGD,0.7225,0.6958762886597938,0.7475728155339806,0.7219251336898396,0.7230046948356808,0.7086614173228347,0.7350835322195706,2000
47,PA,0.655,0.671875,0.6394230769230769,0.6323529411764706,0.6785714285714286,0.6515151515151515,0.6584158415841584,2000
47,NB,0.825,0.8697916666666666,0.7836538461538461,0.7877358490566038,0.8670212765957447,0.8267326732673267,0.8232323232323232,2000
47,SGD,0.7375,0.6979166666666666,0.7740384615384616,0.7403314917127072,0.7351598173515982,0.7184986595174263,0.7540983606557378,2000
48,PA,0.645,0.5607476635514018,0.7419354838709677,0.7142857142857143,0.5948275862068966,0.6282722513089005,0.6602870813397129,2000
48,NB,0.7825,0.7289719626168224,0.8440860215053764,0.8432432432432433,0.7302325581395349,0.7819548872180451,0.7830423940149626,2000
48,SGD,0.71,0.677570093457944,0.7473118279569892,0.7552083333333334,0.6682692307692307,0.7142857142857144,0.7055837563451777,2000
